GEOID,Geo_QName,Geo_STUSAB,Geo_STATE,Geo_COUNTY,Geo_TRACT,tot_pop,pop_dens,area,pop_male,pop_female,perc_male,perc_female,pop_under5,pop_5to9,pop_10to14,pop_15to17,pop_18to24,pop_25to34,pop_35to44,pop_45to54,pop_55to64,pop_65to74,pop_75to84,pop_85andover,perc_under5,perc_5to9,perc_10to14,perc_15to17,perc_18to24,perc_25to34,perc_35to44,perc_45to54,perc_55to64,perc_65to74,perc_75to84,perc_85andover,pop_white,pop_blackaa,pop_nativeamerican,pop_asian,pop_hawaiipacificislander,pop_race_other,pop_2ormoreraces,perc_white,perc_blackaa,perc_nativeamerican,perc_asian,perc_hawaiipacificislander,perc_race_other,perc_2ormoreraces,pop_nothispanic,pop_hispanic,perc_nothispanic,perc_hispanic,tot_pop_over25,pop25plus_lessthanhs,pop25plus_hsgrad,pop25plus_somecollege,pop25plus_bachelors,pop25plus_masters,pop25plus_profschooldegree,pop25plus_doctorate,perc25plus_lessthanhs,perc25plus_hsgrad,perc25plus_somecollege,perc25plus_bachelors,perc25plus_masters,perc25plus_profschooldegree,perc25plus_doctorate,tot_pop_over3,pop3plus_enrolledinschool,pop3plus_notenrolledinschool,perc3plus_enrolledinschool,perc3plus_notenrolledinschool,median_hhi,mean_hhi,percapita_income,gini,housing_units,housing_units_occupied,housing_units_vacant,perc_housing_units_occupied,perc_housing_units_vacant,occupied_housing_units,heat_type_gas,heat_type_electric,heat_type_fueloil,heat_type_coal,heat_type_solar,heat_type_other,heat_type_nofuel,perc_heat_type_gas,perc_heat_type_electric,perc_heat_type_fueloil,perc_heat_type_coal,perc_heat_type_solar,perc_heat_type_other,perc_heat_type_nofuel,median_gross_rent,tot_workers,workers_cartruckvan,workers_drovealone,workers_carpool,workers_publictransit,workers_motorcycle,workers_bicycle,workers_walked,workers_other,workers_wfh,perc_workers_cartruckvan,perc_workers_drovealone,perc_workers_carpool,perc_workers_publictransit,perc_workers_motorcycle,perc_workers_bicycle,perc_workers_walked,perc_workers_other,perc_workers_wfh,avg_commute,no_vehicle,1_vehicle,2_vehicle,3_vehicle,4_vehicle,5ormore_vehicle,perc_no_vehicle,perc_1_vehicle,perc_2_vehicle,perc_3_vehicle,perc_4_vehicle,perc_5ormore_vehicle
53053070307,"Census Tract 703.07, Pierce County, Washington",wa,53,053,070307,5975,557.147,10.72427826,3210,2765,53.72,46.28,164,645,547,239,403,376,1062,770,905,576,238,50,2.74,10.79,9.15,4,6.74,6.29,17.77,12.89,15.15,9.64,3.98,0.84,5634,0,107,84,0,32,118,94.29,0,1.79,1.41,0,0.54,1.97,5667,308,94.85,5.15,3977,82,560,1537,1042,648,74,34,2.06,14.08,38.65,26.2,16.29,1.86,0.85,5913,1812,4101,30.64,69.36,136250,255886.5878,86825,0.5501,2125,2028,97,95.44,4.56,2028,1186,648,0,143,0,42,9,58.48,31.95,0,7.05,0,2.07,0.44,2098,2635,2135,1943,192,55,0,8,0,16,421,81.02,73.74,7.29,2.09,0,0.3,0,0.61,15.98,40,30,178,692,595,458,75,1.48,8.78,34.12,29.34,22.58,3.7
53053070308,"Census Tract 703.08, Pierce County, Washington",wa,53,053,070308,4153,3338.801,1.243859817,2169,1984,52.23,47.77,282,295,288,195,240,876,519,423,579,330,126,0,6.79,7.1,6.93,4.7,5.78,21.09,12.5,10.19,13.94,7.95,3.03,0,3513,8,21,111,27,36,437,84.59,0.19,0.51,2.67,0.65,0.87,10.52,3891,262,93.69,6.31,2853,169,1024,960,508,160,23,9,5.92,35.89,33.65,17.81,5.61,0.81,0.32,3994,949,3045,23.76,76.24,99107,108894.7402,41226,0.3279,1612,1559,53,96.71,3.29,1559,842,699,0,0,0,18,0,54.01,44.84,0,0,0,1.15,0,2020,2241,1930,1731,199,43,0,0,19,21,228,86.12,77.24,8.88,1.92,0,0,0.85,0.94,10.17,35,9,322,641,349,177,61,0.58,20.65,41.12,22.39,11.35,3.91
53053070309,"Census Tract 703.09, Pierce County, Washington",wa,53,053,070309,6534,1463.281,4.465307561,3368,3166,51.55,48.45,374,486,523,324,437,595,1149,806,971,620,145,104,5.72,7.44,8,4.96,6.69,9.11,17.58,12.34,14.86,9.49,2.22,1.59,5139,83,0,545,0,41,726,78.65,1.27,0,8.34,0,0.63,11.11,5786,748,88.55,11.45,4390,105,875,1988,933,419,56,14,2.39,19.93,45.28,21.25,9.54,1.28,0.32,6332,1782,4550,28.14,71.86,130197,138960.4396,51494,0.378,2376,2366,10,99.58,0.42,2366,1315,995,0,27,0,29,0,55.58,42.05,0,1.14,0,1.23,0,1902,3267,2631,2284,347,31,20,0,0,10,575,80.53,69.91,10.62,0.95,0.61,0,0,0.31,17.6,37,123,359,899,598,154,233,5.2,15.17,38,25.27,6.51,9.85
53053070310,"Census Tract 703.10, Pierce County, Washington",wa,53,053,070310,6283,2893.529,2.171396933,3210,3073,51.09,48.91,383,712,649,220,494,840,1068,820,731,275,91,0,6.1,11.33,10.33,3.5,7.86,13.37,17,13.05,11.63,4.38,1.45,0,5058,38,28,185,193,212,569,80.5,0.6,0.45,2.94,3.07,3.37,9.06,5724,559,91.1,8.9,3825,179,1197,1684,626,139,0,0,4.68,31.29,44.03,16.37,3.63,0,0,6054,1962,4092,32.41,67.59,113115,124610.2654,39760,0.3005,2082,1997,85,95.92,4.08,1997,708,1158,0,123,0,8,0,35.45,57.99,0,6.16,0,0.4,0,1812,3138,2843,2281,562,19,0,0,46,0,230,90.6,72.69,17.91,0.61,0,0,1.47,0,7.33,36,11,272,1051,421,212,30,0.55,13.62,52.63,21.08,10.62,1.5
53053070311,"Census Tract 703.11, Pierce County, Washington",wa,53,053,070311,5398,2805.947,1.923771461,2584,2814,47.87,52.13,407,381,365,126,581,714,880,678,726,339,201,0,7.54,7.06,6.76,2.33,10.76,13.23,16.3,12.56,13.45,6.28,3.72,0,4535,17,46,79,0,122,599,84.01,0.31,0.85,1.46,0,2.26,11.1,4594,804,85.11,14.89,3538,227,1065,1632,406,145,40,23,6.42,30.1,46.13,11.48,4.1,1.13,0.65,5156,1269,3887,24.61,75.39,121275,139868.5027,48249,0.3637,1922,1870,52,97.29,2.71,1870,998,692,0,0,0,171,9,53.37,37.01,0,0,0,9.14,0.48,1801,2657,2391,2092,299,44,0,0,25,51,146,89.99,78.74,11.25,1.66,0,0,0.94,1.92,5.49,34,30,365,627,380,154,314,1.6,19.52,33.53,20.32,8.24,16.79
53053070312,"Census Tract 703.12, Pierce County, Washington",wa,53,053,070312,7242,2263.173,3.199932587,3550,3692,49.02,50.98,343,575,603,511,588,670,1239,1196,754,416,276,71,4.74,7.94,8.33,7.06,8.12,9.25,17.11,16.51,10.41,5.74,3.81,0.98,5927,175,53,155,0,202,730,81.84,2.42,0.73,2.14,0,2.79,10.08,6260,982,86.44,13.56,4622,145,932,1801,1027,593,88,36,3.14,20.16,38.97,22.22,12.83,1.9,0.78,7001,2082,4919,29.74,70.26,150708,165429.9442,53696,0.3022,2331,2331,0,100,0,2331,1439,761,7,57,12,55,0,61.73,32.65,0.3,2.45,0.51,2.36,0,2283,3890,2932,2631,301,191,0,0,0,36,731,75.37,67.63,7.74,4.91,0,0,0,0.93,18.79,39,55,283,1030,651,232,80,2.36,12.14,44.19,27.93,9.95,3.43
53053070313,"Census Tract 703.13, Pierce County, Washington",wa,53,053,070313,5980,1117.872,5.349450654,2989,2991,49.98,50.02,358,334,274,220,641,518,767,1002,737,874,237,18,5.99,5.59,4.58,3.68,10.72,8.66,12.83,16.76,12.32,14.62,3.96,0.3,5120,58,0,193,52,164,393,85.62,0.97,0,3.23,0.87,2.74,6.57,5632,348,94.18,5.82,4153,371,996,1931,730,92,17,16,8.93,23.98,46.5,17.58,2.22,0.41,0.39,5755,1070,4685,18.59,81.41,116875,143527.6596,56080,0.455,2589,2444,145,94.4,5.6,2444,1203,1087,0,128,26,0,0,49.22,44.48,0,5.24,1.06,0,0,1497,2920,2159,2022,137,105,0,0,54,15,587,73.94,69.25,4.69,3.6,0,0,1.85,0.51,20.1,36,0,584,881,616,162,201,0,23.9,36.05,25.2,6.63,8.22
53053070314,"Census Tract 703.14, Pierce County, Washington",wa,53,053,070314,3173,1955.179,1.622869295,1609,1564,50.71,49.29,216,212,300,161,142,236,504,450,586,266,94,6,6.81,6.68,9.45,5.07,4.48,7.44,15.88,14.18,18.47,8.38,2.96,0.19,2396,8,0,233,27,18,491,75.51,0.25,0,7.34,0.85,0.57,15.47,3041,132,95.84,4.16,2142,66,587,728,468,254,21,18,3.08,27.4,33.99,21.85,11.86,0.98,0.84,3037,859,2178,28.28,71.72,134600,159445.7117,55370,0.2929,1155,1096,59,94.89,5.11,1096,744,344,8,0,0,0,0,67.88,31.39,0.73,0,0,0,0,NA,1569,1380,1231,149,36,0,0,0,11,142,87.95,78.46,9.5,2.29,0,0,0,0.7,9.05,33,0,143,484,283,134,52,0,13.05,44.16,25.82,12.23,4.74
53053070315,"Census Tract 703.15, Pierce County, Washington",wa,53,053,070315,6701,1779.027,3.766665714,3093,3608,46.16,53.84,327,593,707,270,383,703,1211,1024,857,476,150,0,4.88,8.85,10.55,4.03,5.72,10.49,18.07,15.28,12.79,7.1,2.24,0,4601,169,63,934,13,79,842,68.66,2.52,0.94,13.94,0.19,1.18,12.57,6136,565,91.57,8.43,4421,167,765,1509,1499,363,82,36,3.78,17.3,34.13,33.91,8.21,1.85,0.81,6522,1940,4582,29.75,70.25,153717,169875.5709,58742,0.34,2371,2321,50,97.89,2.11,2321,1583,701,0,37,0,0,0,68.2,30.2,0,1.59,0,0,0,2000,3587,2807,2528,279,143,15,8,44,57,513,78.25,70.48,7.78,3.99,0.42,0.22,1.23,1.59,14.3,39,42,419,927,624,182,127,1.81,18.05,39.94,26.88,7.84,5.47
53053070316,"Census Tract 703.16, Pierce County, Washington",wa,53,053,070316,5510,4082.343,1.349715134,2585,2925,46.91,53.09,134,225,401,228,622,884,903,843,566,546,105,53,2.43,4.08,7.28,4.14,11.29,16.04,16.39,15.3,10.27,9.91,1.91,0.96,3351,314,10,718,246,34,837,60.82,5.7,0.18,13.03,4.46,0.62,15.19,5171,339,93.85,6.15,3900,75,830,1023,1204,663,105,0,1.92,21.28,26.23,30.87,17,2.69,0,5424,1355,4069,24.98,75.02,113229,147199.4253,61141,0.4111,2313,2262,51,97.8,2.2,2262,770,1438,0,0,0,0,54,34.04,63.57,0,0,0,0,2.39,1889,3160,2676,2427,249,183,0,0,0,0,301,84.68,76.8,7.88,5.79,0,0,0,0,9.53,35,0,815,1057,204,82,104,0,36.03,46.73,9.02,3.63,4.6
53053070401,"Census Tract 704.01, Pierce County, Washington",wa,53,053,070401,2159,596.5587,3.619090899,1069,1090,49.51,50.49,95,112,132,44,156,292,315,252,399,276,75,11,4.4,5.19,6.11,2.04,7.23,13.52,14.59,11.67,18.48,12.78,3.47,0.51,1692,5,105,7,14,118,218,78.37,0.23,4.86,0.32,0.65,5.47,10.1,1762,397,81.61,18.39,1620,203,455,702,190,50,13,7,12.53,28.09,43.33,11.73,3.09,0.8,0.43,2079,337,1742,16.21,83.79,96188,136862.6156,49305,0.4276,848,757,91,89.27,10.73,757,212,513,0,26,0,6,0,28.01,67.77,0,3.43,0,0.79,0,1964,1049,757,685,72,52,0,0,1,20,219,72.16,65.3,6.86,4.96,0,0,0.1,1.91,20.88,34,6,143,254,202,102,50,0.79,18.89,33.55,26.68,13.47,6.61
53053070403,"Census Tract 704.03, Pierce County, Washington",wa,53,053,070403,4253,812.953,5.231544702,1997,2256,46.96,53.04,281,301,98,132,425,698,631,559,390,331,302,105,6.61,7.08,2.3,3.1,9.99,16.41,14.84,13.14,9.17,7.78,7.1,2.47,3576,37,21,82,10,61,466,84.08,0.87,0.49,1.93,0.24,1.43,10.96,4062,191,95.51,4.49,3016,204,1193,974,448,166,0,31,6.76,39.56,32.29,14.85,5.5,0,1.03,4117,873,3244,21.2,78.8,104611,118666.0927,43929,0.3264,1568,1510,58,96.3,3.7,1510,911,543,12,44,0,0,0,60.33,35.96,0.79,2.91,0,0,0,1621,2060,1816,1579,237,9,0,19,31,0,185,88.16,76.65,11.5,0.44,0,0.92,1.5,0,8.98,48,35,394,477,358,173,73,2.32,26.09,31.59,23.71,11.46,4.83
53053070404,"Census Tract 704.04, Pierce County, Washington",wa,53,053,070404,5668,2871.612,1.973804126,2727,2941,48.11,51.89,448,371,414,289,514,937,704,934,507,340,182,28,7.9,6.55,7.3,5.1,9.07,16.53,12.42,16.48,8.94,6,3.21,0.49,4695,22,238,197,0,32,484,82.83,0.39,4.2,3.48,0,0.56,8.54,5036,632,88.85,11.15,3632,136,1275,1475,473,250,23,0,3.74,35.1,40.61,13.02,6.88,0.63,0,5432,1502,3930,27.65,72.35,117169,130665.8722,43062,0.3286,1937,1846,91,95.3,4.7,1846,1167,679,0,0,0,0,0,63.22,36.78,0,0,0,0,0,2591,2589,2264,1862,402,34,0,0,27,35,229,87.45,71.92,15.53,1.31,0,0,1.04,1.35,8.85,36,54,318,713,440,170,151,2.93,17.23,38.62,23.84,9.21,8.18
53053070703,"Census Tract 707.03, Pierce County, Washington",wa,53,053,070703,6582,2995.896,2.19700516,3233,3349,49.12,50.88,345,566,419,313,504,1156,986,653,857,438,173,172,5.24,8.6,6.37,4.76,7.66,17.56,14.98,9.92,13.02,6.65,2.63,2.61,4977,127,65,489,18,171,735,75.62,1.93,0.99,7.43,0.27,2.6,11.17,5928,654,90.06,9.94,4435,330,1554,1755,526,238,21,11,7.44,35.04,39.57,11.86,5.37,0.47,0.25,6307,1575,4732,24.97,75.03,88896,106229.0624,38885,0.3638,2448,2357,91,96.28,3.72,2357,827,1395,112,15,8,0,0,35.09,59.19,4.75,0.64,0.34,0,0,1872,3420,3027,2712,315,56,0,13,51,23,250,88.51,79.3,9.21,1.64,0,0.38,1.49,0.67,7.31,28,127,716,780,466,154,114,5.39,30.38,33.09,19.77,6.53,4.84
53053071100,"Census Tract 711, Pierce County, Washington",wa,53,053,071100,2595,1032.018,2.514491187,1321,1274,50.91,49.09,141,59,68,157,187,261,352,311,631,232,150,46,5.43,2.27,2.62,6.05,7.21,10.06,13.56,11.98,24.32,8.94,5.78,1.77,2083,55,34,79,14,120,210,80.27,2.12,1.31,3.04,0.54,4.62,8.09,2372,223,91.41,8.59,1983,144,632,757,376,62,4,8,7.26,31.87,38.17,18.96,3.13,0.2,0.4,2491,410,2081,16.46,83.54,87813,110825.1649,45742,0.4477,1114,1061,53,95.24,4.76,1061,105,900,13,15,7,11,10,9.9,84.83,1.23,1.41,0.66,1.04,0.94,1389,1233,1061,913,148,29,0,0,8,56,79,86.05,74.05,12,2.35,0,0,0.65,4.54,6.41,28,49,188,441,206,51,126,4.62,17.72,41.56,19.42,4.81,11.88
53053071205,"Census Tract 712.05, Pierce County, Washington",wa,53,053,071205,4767,1578.314,3.020310905,2369,2398,49.7,50.3,256,225,379,145,463,474,560,538,720,674,155,178,5.37,4.72,7.95,3.04,9.71,9.94,11.75,11.29,15.1,14.14,3.25,3.73,4298,89,34,40,0,69,237,90.16,1.87,0.71,0.84,0,1.45,4.97,4526,241,94.94,5.06,3299,124,786,1263,781,285,43,17,3.76,23.83,38.28,23.67,8.64,1.3,0.52,4644,1164,3480,25.06,74.94,119453,140266.2877,52445,0.3757,1812,1759,53,97.08,2.92,1759,860,808,27,53,0,0,11,48.89,45.94,1.53,3.01,0,0,0.63,1623,2148,1757,1596,161,55,0,0,34,56,246,81.8,74.3,7.5,2.56,0,0,1.58,2.61,11.45,33,33,316,690,418,217,85,1.88,17.96,39.23,23.76,12.34,4.83
53053071206,"Census Tract 712.06, Pierce County, Washington",wa,53,053,071206,7313,2401.123,3.045658513,3706,3607,50.68,49.32,474,484,259,620,307,1155,1142,1006,800,529,393,144,6.48,6.62,3.54,8.48,4.2,15.79,15.62,13.76,10.94,7.23,5.37,1.97,5439,204,156,164,234,11,1105,74.37,2.79,2.13,2.24,3.2,0.15,15.11,6805,508,93.05,6.95,5169,423,1680,2088,571,322,34,51,8.18,32.5,40.39,11.05,6.23,0.66,0.99,6919,1547,5372,22.36,77.64,98638,115586.9845,41871,0.348,2700,2643,57,97.89,2.11,2643,1092,1393,0,113,0,9,36,41.32,52.71,0,4.28,0,0.34,1.36,1793,3499,3179,2742,437,76,0,0,0,0,244,90.85,78.37,12.49,2.17,0,0,0,0,6.97,32,21,675,1094,447,201,205,0.79,25.54,41.39,16.91,7.6,7.76
53053071207,"Census Tract 712.07, Pierce County, Washington",wa,53,053,071207,6907,3686.53,1.873577407,3567,3340,51.64,48.36,537,483,389,181,747,1400,716,776,701,384,444,149,7.77,6.99,5.63,2.62,10.82,20.27,10.37,11.23,10.15,5.56,6.43,2.16,4480,382,9,308,220,569,939,64.86,5.53,0.13,4.46,3.19,8.24,13.59,5969,938,86.42,13.58,4570,408,1358,1747,758,245,29,25,8.93,29.72,38.23,16.59,5.36,0.63,0.55,6648,1567,5081,23.57,76.43,72667,87929.66992,34889,0.4181,2872,2666,206,92.83,7.17,2666,774,1847,29,0,0,0,16,29.03,69.28,1.09,0,0,0,0.6,1720,3386,2943,2518,425,58,20,0,140,35,190,86.92,74.37,12.55,1.71,0.59,0,4.13,1.03,5.61,36,212,1032,741,489,135,57,7.95,38.71,27.79,18.34,5.06,2.14
53053071209,"Census Tract 712.09, Pierce County, Washington",wa,53,053,071209,3788,4220.272,0.897572498,1819,1969,48.02,51.98,85,120,435,261,214,336,508,444,819,437,77,52,2.24,3.17,11.48,6.89,5.65,8.87,13.41,11.72,21.62,11.54,2.03,1.37,3256,0,33,182,0,92,225,85.96,0,0.87,4.8,0,2.43,5.94,3537,251,93.37,6.63,2673,115,671,1196,444,188,25,34,4.3,25.1,44.74,16.61,7.03,0.94,1.27,3745,960,2785,25.63,74.37,137045,150988.653,54226,0.3495,1411,1366,45,96.81,3.19,1366,829,516,0,21,0,0,0,60.69,37.77,0,1.54,0,0,0,1790,1944,1669,1475,194,91,0,0,17,17,150,85.85,75.87,9.98,4.68,0,0,0.87,0.87,7.72,33,0,125,623,452,124,42,0,9.15,45.61,33.09,9.08,3.07
53053071210,"Census Tract 712.10, Pierce County, Washington",wa,53,053,071210,5925,1757.132,3.371972766,2938,2987,49.59,50.41,476,318,500,367,448,529,736,938,865,441,223,84,8.03,5.37,8.44,6.19,7.56,8.93,12.42,15.83,14.6,7.44,3.76,1.42,4907,116,91,324,0,78,409,82.82,1.96,1.54,5.47,0,1.32,6.9,5412,513,91.34,8.66,3816,134,898,1119,1040,442,143,40,3.51,23.53,29.32,27.25,11.58,3.75,1.05,5670,1582,4088,27.9,72.1,138144,154404.9974,50183,0.3415,1967,1921,46,97.66,2.34,1921,1359,533,22,7,0,0,0,70.74,27.75,1.15,0.36,0,0,0,1929,2770,2080,1867,213,126,0,0,0,40,524,75.09,67.4,7.69,4.55,0,0,0,1.44,18.92,29,33,225,951,345,225,142,1.72,11.71,49.51,17.96,11.71,7.39
53053071211,"Census Tract 712.11, Pierce County, Washington",wa,53,053,071211,5820,7146.143,0.814425395,2734,3086,46.98,53.02,465,342,193,398,302,845,650,210,958,673,419,365,7.99,5.88,3.32,6.84,5.19,14.52,11.17,3.61,16.46,11.56,7.2,6.27,4073,60,11,444,34,119,1079,69.98,1.03,0.19,7.63,0.58,2.04,18.54,5279,541,90.7,9.3,4120,678,1447,1326,606,63,0,0,16.46,35.12,32.18,14.71,1.53,0,0,5556,1132,4424,20.37,79.63,72800,96504.36397,37274,0.431,2286,2154,132,94.23,5.77,2154,712,1166,0,245,0,22,9,33.05,54.13,0,11.37,0,1.02,0.42,1734,2596,2257,2047,210,37,15,0,88,0,199,86.94,78.85,8.09,1.43,0.58,0,3.39,0,7.67,32,248,628,930,229,89,30,11.51,29.16,43.18,10.63,4.13,1.39
53053071212,"Census Tract 712.12, Pierce County, Washington",wa,53,053,071212,4110,6799.05,0.604496237,2000,2110,48.66,51.34,70,325,491,362,580,284,452,803,539,67,88,49,1.7,7.91,11.95,8.81,14.11,6.91,11,19.54,13.11,1.63,2.14,1.19,2606,28,33,742,0,213,488,63.41,0.68,0.8,18.05,0,5.18,11.87,3424,686,83.31,16.69,2282,168,434,928,608,144,0,0,7.36,19.02,40.67,26.64,6.31,0,0,4093,1615,2478,39.46,60.54,82449,111151.8959,36946,0.3133,1403,1345,58,95.87,4.13,1345,582,763,0,0,0,0,0,43.27,56.73,0,0,0,0,0,1880,2238,1898,1820,78,0,0,0,0,22,318,84.81,81.32,3.49,0,0,0,0,0.98,14.21,30,0,268,730,194,70,83,0,19.93,54.28,14.42,5.2,6.17
53053071304,"Census Tract 713.04, Pierce County, Washington",wa,53,053,071304,6790,3289.041,2.064431573,3217,3573,47.38,52.62,483,410,272,289,826,1334,821,973,599,596,131,56,7.11,6.04,4.01,4.26,12.16,19.65,12.09,14.33,8.82,8.78,1.93,0.82,4925,405,12,359,29,37,1023,72.53,5.96,0.18,5.29,0.43,0.54,15.07,5867,923,86.41,13.59,4510,244,1480,1589,878,272,15,32,5.41,32.82,35.23,19.47,6.03,0.33,0.71,6559,1356,5203,20.67,79.33,83561,107478.4146,43156,0.4098,2768,2687,81,97.07,2.93,2687,845,1779,0,45,0,0,18,31.45,66.21,0,1.67,0,0,0.67,1728,3696,3351,3120,231,22,0,0,90,29,204,90.67,84.42,6.25,0.6,0,0,2.44,0.78,5.52,34,97,796,1255,234,128,177,3.61,29.62,46.71,8.71,4.76,6.59
53053071305,"Census Tract 713.05, Pierce County, Washington",wa,53,053,071305,4043,1051.993,3.843181899,1896,2147,46.9,53.1,127,225,280,220,376,514,460,519,602,532,115,73,3.14,5.57,6.93,5.44,9.3,12.71,11.38,12.84,14.89,13.16,2.84,1.81,2654,220,18,215,32,120,784,65.64,5.44,0.45,5.32,0.79,2.97,19.39,3281,762,81.15,18.85,2815,254,994,1082,399,74,12,0,9.02,35.31,38.44,14.17,2.63,0.43,0,3953,910,3043,23.02,76.98,84375,96550.31013,35536,0.3501,1573,1451,122,92.24,7.76,1451,132,1160,42,70,0,47,0,9.1,79.94,2.89,4.82,0,3.24,0,1504,1997,1800,1581,219,0,0,0,18,0,179,90.14,79.17,10.97,0,0,0,0.9,0,8.96,28,36,267,613,362,128,45,2.48,18.4,42.25,24.95,8.82,3.1
53053071306,"Census Tract 713.06, Pierce County, Washington",wa,53,053,071306,6929,1466.553,4.724682894,3636,3293,52.48,47.52,649,368,186,193,352,1466,634,830,1243,376,572,60,9.37,5.31,2.68,2.79,5.08,21.16,9.15,11.98,17.94,5.43,8.26,0.87,5644,45,76,625,0,36,503,81.45,0.65,1.1,9.02,0,0.52,7.26,6577,352,94.92,5.08,5181,745,1407,1865,919,245,0,0,14.38,27.16,36,17.74,4.73,0,0,6469,1241,5228,19.18,80.82,95226,122791.6232,44861,0.364,2521,2495,26,98.97,1.03,2495,529,1788,40,138,0,0,0,21.2,71.66,1.6,5.53,0,0,0,1722,3244,2722,2258,464,15,34,0,153,69,251,83.91,69.61,14.3,0.46,1.05,0,4.72,2.13,7.74,37,39,308,1295,511,198,144,1.56,12.34,51.9,20.48,7.94,5.77
53053071307,"Census Tract 713.07, Pierce County, Washington",wa,53,053,071307,5593,2784.375,2.008709693,2871,2722,51.33,48.67,378,273,402,151,874,864,664,671,724,401,158,33,6.76,4.88,7.19,2.7,15.63,15.45,11.87,12,12.94,7.17,2.82,0.59,4251,158,21,170,0,81,912,76.01,2.82,0.38,3.04,0,1.45,16.31,5136,457,91.83,8.17,3515,241,1028,1446,529,259,0,12,6.86,29.25,41.14,15.05,7.37,0,0.34,5411,1391,4020,25.71,74.29,124032,140230.9322,46255,0.3518,1957,1888,69,96.47,3.53,1888,824,1010,24,19,0,11,0,43.64,53.5,1.27,1.01,0,0.58,0,1936,2930,2379,2134,245,141,0,0,21,7,382,81.19,72.83,8.36,4.81,0,0,0.72,0.24,13.04,34,6,325,723,415,235,184,0.32,17.21,38.29,21.98,12.45,9.75
53053071309,"Census Tract 713.09, Pierce County, Washington",wa,53,053,071309,4382,2745.57,1.596025541,2256,2126,51.48,48.52,349,334,215,221,384,890,567,613,365,286,103,55,7.96,7.62,4.91,5.04,8.76,20.31,12.94,13.99,8.33,6.53,2.35,1.26,3013,342,5,79,55,306,582,68.76,7.8,0.11,1.8,1.26,6.98,13.28,3811,571,86.97,13.03,2879,113,872,1294,383,184,17,16,3.92,30.29,44.95,13.3,6.39,0.59,0.56,4217,1052,3165,24.95,75.05,90076,120176.6404,41971,0.3361,1564,1524,40,97.44,2.56,1524,637,877,0,10,0,0,0,41.8,57.55,0,0.66,0,0,0,1784,2343,2092,1864,228,21,0,0,0,9,221,89.29,79.56,9.73,0.9,0,0,0,0.38,9.43,35,18,267,790,267,163,19,1.18,17.52,51.84,17.52,10.7,1.25
53053071310,"Census Tract 713.10, Pierce County, Washington",wa,53,053,071310,7646,3047.546,2.508903902,3761,3885,49.19,50.81,489,686,433,216,615,1048,1704,876,681,418,235,245,6.4,8.97,5.66,2.83,8.04,13.71,22.29,11.46,8.91,5.47,3.07,3.2,5241,393,7,677,120,364,844,68.55,5.14,0.09,8.85,1.57,4.76,11.04,6709,937,87.75,12.25,5207,148,1131,2212,1154,358,191,13,2.84,21.72,42.48,22.16,6.88,3.67,0.25,7286,1793,5493,24.61,75.39,121869,139428.4693,47994,0.3532,2710,2659,51,98.12,1.88,2659,1545,927,87,54,0,46,0,58.1,34.86,3.27,2.03,0,1.73,0,1786,4157,3838,3444,394,52,0,0,0,54,213,92.33,82.85,9.48,1.25,0,0,0,1.3,5.12,36,39,345,1482,323,397,73,1.47,12.97,55.74,12.15,14.93,2.75
53053071403,"Census Tract 714.03, Pierce County, Washington",wa,53,053,071403,3849,1968.953,1.954846509,2160,1689,56.12,43.88,151,98,251,201,373,633,489,452,573,391,180,57,3.92,2.55,6.52,5.22,9.69,16.45,12.7,11.74,14.89,10.16,4.68,1.48,2338,276,78,261,193,35,668,60.74,7.17,2.03,6.78,5.01,0.91,17.36,3382,467,87.87,12.13,2775,199,917,1228,275,69,63,24,7.17,33.05,44.25,9.91,2.49,2.27,0.86,3733,750,2983,20.09,79.91,75250,99111.21363,39152,0.4237,1530,1409,121,92.09,7.91,1409,173,1179,0,25,0,0,32,12.28,83.68,0,1.77,0,0,2.27,1591,1755,1568,1443,125,37,0,0,0,11,139,89.34,82.22,7.12,2.11,0,0,0,0.63,7.92,36,49,418,460,238,134,110,3.48,29.67,32.65,16.89,9.51,7.81
53053071408,"Census Tract 714.08, Pierce County, Washington",wa,53,053,071408,3890,3445.81,1.128907161,1907,1983,49.02,50.98,340,236,419,99,304,406,555,432,539,441,52,67,8.74,6.07,10.77,2.54,7.81,10.44,14.27,11.11,13.86,11.34,1.34,1.72,2487,363,35,52,257,127,569,63.93,9.33,0.9,1.34,6.61,3.26,14.63,3113,777,80.03,19.97,2492,249,1057,1006,163,17,0,0,9.99,42.42,40.37,6.54,0.68,0,0,3699,955,2744,25.82,74.18,88990,85264.15373,29750,0.3512,1381,1353,28,97.97,2.03,1353,219,1091,0,0,0,3,40,16.19,80.64,0,0,0,0.22,2.96,1271,1596,1381,1204,177,52,3,0,23,0,137,86.53,75.44,11.09,3.26,0.19,0,1.44,0,8.58,34,62,354,505,240,149,43,4.58,26.16,37.32,17.74,11.01,3.18
